start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	1	12	74	190	3.821594
3	14	2	13	198	158	2.252765
4	15	3	14	248	198	2.736915
9	20	8	19	38	19	2.252345
10	21	9	20	117	213	2.137352
15	26	14	25	126	84	1.909341
18	29	17	28	61	360	1.959112
19	30	18	29	167	126	2.697257
20	31	19	30	215	258	2.499323
31	42	31	42	322	258	2.166966
73	84	77	88	10	391	2.250856
74	85	78	89	191	386	2.742571
79	90	83	94	255	388	3.189637
81	92	85	96	302	362	1.914259
82	93	86	97	208	248	2.462286
84	95	88	99	84	356	1.970757
85	96	89	100	126	84	1.909341
103	114	103	114	322	360	1.453720
