start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	4	15	318	158	3.354625
13	24	11	22	248	205	2.958248
14	25	12	23	323	379	2.385592
18	29	16	27	51	21	3.175818
25	36	23	34	61	389	1.926015
26	37	24	35	258	162	2.601698
27	38	25	36	328	7	1.961591
31	42	29	40	375	48	3.286386
32	43	30	41	363	164	1.880850
35	46	33	44	84	57	2.559962
36	47	34	45	126	132	2.227804
37	48	35	46	258	313	2.044899
38	49	36	47	320	28	2.315284
39	50	37	48	102	96	1.905251
43	54	41	52	133	250	2.564122
44	55	42	53	302	298	2.577986
45	56	43	54	316	318	2.200800
47	58	45	56	28	114	1.637541
55	66	53	64	111	4	0.994513
