start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	1	12	318	126	2.511599
14	25	2	13	357	258	1.886183
30	41	18	29	95	51	1.563872
33	44	21	32	118	149	1.094155
42	53	30	41	7	329	2.127910
43	54	31	42	102	130	2.413590
48	59	36	47	363	3	2.560867
49	60	37	48	178	208	1.931564
51	62	39	50	316	61	2.799474
73	84	61	72	152	73	2.865449
75	86	63	74	261	160	2.707511
105	116	93	104	360	132	2.169218
118	129	106	117	308	2	2.547128
121	132	109	120	216	371	1.502072
129	140	117	128	229	377	3.206891
139	150	127	138	3	363	2.560867
161	172	149	160	258	61	1.652270
164	175	152	163	73	358	3.386434
170	181	158	169	4	23	1.335798
