start1	end1	start2	end2	frag1	frag2	frag_rmsd
14	25	14	25	349	263	2.146382
15	26	15	26	165	19	2.806524
20	31	20	31	174	263	2.638837
22	33	22	33	331	253	1.801250
23	34	23	34	92	331	3.167743
34	45	34	45	16	0	0.775259
41	52	41	52	164	34	2.524144
45	56	45	56	258	313	2.044899
49	60	49	60	152	268	2.157053
50	61	50	61	274	364	1.999522
52	63	52	63	141	85	2.594244
56	67	56	67	184	240	1.274780
63	74	63	74	363	302	2.467216
66	77	66	77	187	7	2.633725
68	79	68	79	152	155	3.294148
84	95	84	95	34	164	2.524144
90	101	90	101	58	7	2.590663
102	113	104	115	266	13	1.425161
