start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	1	12	360	322	1.453720
4	15	3	14	360	126	2.237959
9	20	8	19	20	83	2.024528
11	22	10	21	367	375	2.523916
15	26	14	25	43	326	2.228664
16	27	15	26	95	81	1.894859
17	28	16	27	45	371	1.366556
18	29	17	28	4	111	0.994513
21	32	20	31	260	16	1.076875
27	38	26	37	337	62	3.839050
40	51	39	50	73	150	3.259056
45	56	44	55	4	111	0.994513
62	73	61	72	356	57	1.996521
66	77	65	76	386	167	2.284802
72	83	71	82	156	363	2.308899
75	86	74	85	8	316	3.549660
80	91	79	90	263	92	2.521670
98	109	97	108	185	255	2.773808
99	110	98	109	185	74	3.393445
100	111	99	110	142	162	3.388681
106	117	105	116	383	165	2.427258
107	118	106	117	379	334	2.684672
108	119	107	118	392	178	1.899502
109	120	108	119	318	173	2.752165
111	122	110	121	391	68	2.191284
113	124	112	123	81	286	2.719852
131	142	130	141	357	40	2.500053
