start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	18	29	111	0	1.805292
18	29	33	44	0	121	0.992640
19	30	34	45	0	27	0.813956
22	33	37	48	16	260	1.076875
36	47	51	62	149	60	1.545532
38	49	53	64	69	380	1.745337
39	50	54	65	233	88	2.259696
40	51	55	66	134	366	2.121858
42	53	57	68	160	138	2.227130
82	93	95	106	194	86	2.881906
83	94	96	107	369	225	2.174537
84	95	97	108	141	289	2.859286
87	98	100	111	76	321	2.604810
88	99	101	112	76	303	2.908778
117	128	134	145	0	16	0.775259
118	129	135	146	0	16	0.775259
