start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	7	18	338	166	1.595083
8	19	8	19	235	100	1.231875
9	20	9	20	33	294	2.272830
11	22	11	22	385	79	2.930637
13	24	13	24	194	369	1.775960
14	25	14	25	141	227	1.668724
15	26	15	26	45	223	1.647681
20	31	20	31	0	16	0.775259
22	33	22	33	0	196	1.046929
27	38	27	38	0	196	1.046929
29	40	29	40	0	35	1.003458
30	41	30	41	188	35	1.339917
31	42	31	42	25	166	1.364085
32	43	32	43	235	284	2.316448
35	46	35	46	363	256	3.166844
36	47	36	47	272	362	2.671278
37	48	37	48	318	74	2.154001
39	50	39	50	329	122	1.972439
40	51	40	51	83	20	2.024528
45	56	45	56	107	356	1.430031
56	67	75	86	313	389	2.390236
