start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	4	15	73	96	2.402429
8	19	9	20	363	298	2.950286
14	25	15	26	309	248	2.728816
16	27	17	28	302	310	2.918408
17	28	18	29	178	143	1.650270
31	42	32	43	132	322	1.945705
33	44	34	45	28	374	1.355458
37	48	38	49	388	22	2.479205
43	54	44	55	57	356	1.996521
75	86	76	87	313	28	2.755945
79	90	80	91	390	238	3.772960
96	107	98	109	277	319	2.714954
104	115	106	117	360	84	1.521872
107	118	109	120	61	389	1.926015
110	121	112	123	312	192	2.159358
113	124	115	126	57	3	2.271934
115	126	117	128	357	107	3.338397
116	127	118	129	322	132	1.945705
161	172	160	171	322	360	1.453720
