start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	13	24	35	0	1.003458
14	25	14	25	35	0	1.003458
27	38	29	40	132	322	1.945705
28	39	30	41	126	389	2.201165
29	40	31	42	258	374	2.198304
31	42	33	44	53	207	2.127619
32	43	34	45	220	15	1.671599
37	48	39	50	127	35	1.273794
48	59	60	71	4	23	1.335798
49	60	61	72	0	27	0.813956
56	67	68	79	127	0	0.813264
57	68	69	80	149	368	1.387412
58	69	70	81	338	284	2.592032
62	73	74	85	67	63	2.602513
63	74	75	86	71	115	3.130830
74	85	86	97	187	167	2.121763
96	107	104	115	126	167	2.697257
138	149	145	156	374	176	2.511074
139	150	146	157	10	28	2.196024
140	151	147	158	92	328	2.669977
141	152	148	159	378	117	2.521934
142	153	149	160	268	234	2.813072
143	154	150	161	112	6	3.089299
163	174	167	178	360	84	1.521872
164	175	168	179	42	126	2.008935
177	188	189	200	126	84	1.909341
183	194	195	206	328	56	2.664981
185	196	197	208	181	177	2.427717
201	212	213	224	127	35	1.273794
202	213	214	225	149	368	1.387412
