start1	end1	start2	end2	frag1	frag2	frag_rmsd
12	23	25	36	211	343	2.532802
14	25	27	38	148	21	2.335442
65	76	66	77	137	147	1.609928
66	77	67	78	244	169	2.161606
68	79	69	80	41	380	1.363415
79	90	81	92	89	135	2.463317
93	104	95	106	91	298	2.033592
96	107	98	109	126	360	2.237959
97	108	99	110	313	389	2.390236
101	112	103	114	51	141	1.428009
116	127	118	129	182	268	2.810253
118	129	120	131	137	153	1.744421
132	143	134	145	174	97	2.041055
134	145	136	147	74	143	2.114755
137	148	139	150	1	225	1.414968
138	149	140	151	89	51	2.589863
139	150	141	152	241	36	1.758679
165	176	169	180	351	383	2.922880
180	191	184	195	119	238	2.352658
187	198	191	202	307	387	2.453431
188	199	192	203	151	172	3.698593
191	202	195	206	296	162	2.783193
202	213	206	217	16	94	2.373819
208	219	212	223	277	235	1.734496
217	228	221	232	107	151	2.864918
258	269	262	273	338	25	1.152231
270	281	274	285	132	392	1.839294
271	282	275	286	126	389	2.201165
275	286	279	290	21	229	2.030465
276	287	280	291	229	301	2.428148
277	288	281	292	226	189	3.323459
279	290	283	294	295	351	3.437905
284	295	288	299	341	23	1.874496
300	311	304	315	27	0	0.813956
301	312	305	316	0	35	1.003458
302	313	306	317	188	166	1.839547
306	317	310	321	6	256	2.076516
308	319	312	323	174	46	3.566648
309	320	313	324	39	191	3.288616
310	321	314	325	331	163	1.919656
311	322	315	326	54	155	2.409934
312	323	316	327	143	334	3.272473
313	324	317	328	74	145	3.174374
315	326	319	330	207	53	2.127619
323	334	327	338	361	222	2.877528
334	345	338	349	285	133	1.901995
336	347	340	351	395	84	2.768522
337	348	341	352	322	360	1.453720
339	350	343	354	389	61	1.926015
343	354	347	358	369	276	1.368954
364	375	368	379	248	398	3.052073
