start1	end1	start2	end2	frag1	frag2	frag_rmsd
20	31	2	13	132	322	1.945705
25	36	7	18	106	126	2.751764
26	37	8	19	357	322	2.219787
28	39	10	21	351	374	2.405416
29	40	11	22	7	329	2.127910
30	41	12	23	213	130	2.638771
32	43	14	25	128	361	3.253987
35	46	17	28	302	178	2.149992
36	47	18	29	57	357	2.268519
38	49	20	31	374	28	1.355458
42	53	24	35	9	286	3.579374
51	62	33	44	338	284	2.592032
56	67	38	49	218	143	2.049999
61	72	43	54	392	178	1.899502
62	73	44	55	84	356	1.970757
64	75	46	57	322	132	1.945705
76	87	58	69	157	302	1.373132
81	92	63	74	357	322	2.219787
83	94	65	76	114	28	1.637541
91	102	73	84	194	225	1.011234
100	111	82	93	363	3	2.560867
103	114	85	96	389	374	2.460334
105	116	87	98	329	130	2.138251
107	118	89	100	181	9	2.710060
108	119	90	101	291	129	2.576033
109	120	91	102	291	254	3.105670
110	121	92	103	290	171	3.193642
111	122	93	104	142	30	2.885515
112	123	94	105	168	88	3.163528
113	124	95	106	307	146	2.930251
114	125	96	107	91	71	2.823989
115	126	97	108	107	178	3.215096
116	127	98	109	360	107	2.749925
117	128	99	110	126	84	1.909341
122	133	104	115	55	21	2.054944
123	134	105	116	85	378	2.424838
125	136	107	118	153	189	3.265515
127	138	109	120	244	203	2.893281
129	140	111	122	78	102	3.018271
130	141	112	123	177	213	2.398173
131	142	113	124	311	390	3.491869
132	143	114	125	280	103	1.955594
136	147	118	129	318	106	2.386148
137	148	119	130	395	208	2.850289
140	151	122	133	126	356	2.644557
141	152	123	134	322	356	2.017159
142	153	124	135	322	360	1.453720
144	155	126	137	258	322	2.166966
145	156	127	138	167	389	1.584191
146	157	128	139	40	28	1.916230
147	158	129	140	92	40	1.759016
148	159	130	141	64	312	1.899875
149	160	131	142	85	78	2.925317
150	161	132	143	112	48	2.656263
151	162	133	144	98	19	3.230841
152	163	134	145	8	242	2.372447
153	164	135	146	8	205	2.054883
154	165	136	147	272	143	2.353076
155	166	137	148	318	71	3.335225
157	168	139	150	392	132	1.839294
158	169	140	151	318	107	2.418216
162	173	144	155	357	322	2.219787
168	179	150	161	10	248	2.716322
