start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	4	15	395	126	1.849402
6	17	9	20	392	360	2.657878
8	19	11	22	84	392	2.236722
10	21	13	24	258	389	2.040431
12	23	15	26	96	358	2.222575
39	50	34	45	216	223	2.223151
40	51	35	46	111	4	0.994513
43	54	38	49	368	87	1.849840
44	55	39	50	18	180	1.503133
45	56	40	51	377	41	1.723277
48	59	43	54	363	222	2.706564
49	60	44	55	143	218	2.049999
50	61	45	56	151	187	2.600378
54	65	49	60	178	392	1.899502
58	69	53	64	61	360	1.959112
59	70	54	65	158	126	2.723694
61	72	56	67	68	293	1.906648
64	75	59	70	342	78	2.611060
65	76	60	71	78	390	2.515234
69	80	64	75	178	132	2.174432
78	89	73	84	112	358	2.837148
79	90	74	85	342	229	2.558558
81	92	76	87	226	29	2.807261
83	94	78	89	320	352	2.742346
90	101	85	96	180	144	2.424629
95	106	90	101	363	3	2.560867
96	107	91	102	91	57	2.021486
97	108	92	103	348	239	3.021160
133	144	158	169	126	356	2.644557
134	145	159	170	360	84	1.521872
136	147	161	172	360	126	2.237959
137	148	162	173	258	61	1.652270
154	165	181	192	126	395	1.849402
157	168	184	195	167	40	2.374362
158	169	185	196	204	163	2.282314
