start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	11	22	118	18	1.480048
14	25	12	23	249	259	1.609861
15	26	13	24	319	62	1.833671
36	47	29	40	71	272	2.393472
43	54	36	47	28	162	1.560721
46	57	39	50	275	336	3.259623
49	60	42	53	254	171	2.333644
56	67	49	60	322	132	1.945705
61	72	54	65	40	10	1.570300
65	76	58	69	300	267	3.639344
71	82	64	75	389	360	2.720316
74	85	67	78	38	163	2.391719
75	86	68	79	378	312	2.829498
79	90	72	83	336	102	2.764402
80	91	73	84	304	181	3.135355
81	92	74	85	128	48	3.496900
84	95	77	88	332	50	3.323123
103	114	94	105	268	286	1.937654
104	115	95	106	160	193	2.129072
105	116	96	107	31	231	1.286233
111	122	102	113	0	16	0.775259
112	123	103	114	0	16	0.775259
114	125	105	116	196	0	1.046929
117	128	108	119	168	377	1.816464
120	131	111	122	202	364	2.626801
121	132	112	123	192	19	2.922500
122	133	113	124	21	344	3.501937
123	134	114	125	214	378	2.683994
128	139	119	130	227	66	2.066214
133	144	124	135	368	245	1.282466
