start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	5	16	322	61	1.532523
5	16	6	17	389	258	2.040431
6	17	7	18	28	10	2.196024
7	18	8	19	38	358	2.528073
9	20	10	21	229	48	3.188124
10	21	11	22	301	342	2.307304
11	22	12	23	262	3	3.090472
12	23	13	24	173	185	3.029200
14	25	15	26	13	266	1.425161
23	34	24	35	370	8	2.405058
27	38	28	39	150	96	2.639101
48	59	49	60	254	335	2.549212
53	64	54	65	115	199	3.233007
56	67	57	68	76	172	3.637573
60	71	61	72	376	129	1.562683
61	72	62	73	254	396	2.801682
62	73	63	74	171	179	2.342577
63	74	64	75	110	97	2.974894
65	76	66	77	354	109	1.258230
80	91	81	92	235	161	1.099262
81	92	82	93	33	104	2.171568
90	101	91	102	132	360	2.169218
126	137	124	135	258	61	1.652270
138	149	140	151	84	360	1.521872
