start1	end1	start2	end2	frag1	frag2	frag_rmsd
21	32	15	26	390	375	2.986092
22	33	16	27	301	365	2.827489
25	36	19	30	203	258	2.291121
26	37	20	31	187	167	2.121763
28	39	22	33	140	209	2.551652
29	40	23	34	78	214	3.276416
32	43	26	37	330	385	3.525808
37	48	31	42	84	360	1.521872
38	49	32	43	61	389	1.926015
43	54	37	48	14	112	2.476924
44	55	38	49	262	382	3.552547
46	57	40	51	138	261	2.494118
47	58	41	52	177	195	2.959332
51	62	45	56	219	99	3.605700
52	63	46	57	345	31	1.281039
53	64	47	58	22	95	1.944771
83	94	77	88	320	28	2.315284
88	99	82	93	288	108	3.377707
90	101	84	95	156	256	2.527395
91	102	85	96	142	30	2.885515
92	103	86	97	38	112	2.815804
