#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69
0	27402	245	0	0	0	0	0	2	1	2	0	0	0	1	0	14	0	0	0	0	227	0	0	0	0	0	0	502	216	0	0	0	0	0	1	0	0	0	0	594	0	0	0	0	244	1336	0	0	14	0	0	0	0	0	23	0	5	0	0	0	1	0	0	0	0	0	0	2	0	0
1	0	788	2	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	3	0	0	0	0	2	0	40	6	0	0	1	0	0	5	0	0	0	0	22	0	0	0	0	24	4	0	0	2	0	1	0	0	0	7	0	75	0	0	0	0	0	0	0	4	0	0	0	0	0
2	0	0	1551	0	0	0	0	0	0	0	8	2	0	0	3	0	79	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	18	235	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	17	0	0	3	0	9	1	0	0	0	3	0	0	0	0	0	2	6	0
3	0	0	0	1669	0	0	0	0	0	63	7	7	0	0	0	0	0	1	0	44	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	32	5	0	0	0	1	0	27	1	0	0	0	2	0	0	0	0	9	0	0	0	0	5	4	0	0	0	2	1	0	0	7	0	5	2
4	0	0	0	0	470	3	21	0	0	0	0	0	0	0	2	0	0	11	1	1	0	19	7	2	12	0	0	0	0	23	0	14	14	3	8	1	0	3	37	1	0	0	0	3	0	1	0	18	0	61	0	1	0	18	0	4	2	0	9	0	9	10	3	1	5	0	6	0	0	0
5	0	0	0	0	0	2712	214	1	0	0	0	0	0	0	1	0	0	1	73	0	0	0	199	0	0	0	0	0	0	16	8	35	103	2	0	0	0	0	0	0	0	0	0	0	0	0	136	5	0	3	1	0	1	5	0	11	0	0	112	148	2	0	54	1	0	0	0	0	0	0
6	0	0	0	0	0	0	2615	0	0	0	0	0	0	0	1	0	0	0	385	0	0	4	8	0	0	0	0	0	0	64	1	42	22	0	1	0	0	1	5	0	0	0	0	0	1	0	254	0	0	2	1	0	0	7	0	1	2	0	26	117	1	1	16	0	2	0	0	0	0	0
7	0	0	0	0	0	0	0	494	0	2	0	4	14	1	1	0	0	0	0	0	3	0	8	0	0	3	19	0	38	0	0	0	0	0	0	0	0	0	0	1	0	11	13	1	0	3	0	4	6	1	1	0	4	0	0	1	0	9	1	0	36	4	0	1	0	22	2	5	17	0
8	0	0	0	0	0	0	0	0	1905	0	0	0	0	0	0	11	0	4	0	0	5	0	0	0	2	66	0	0	3	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	0	2	0	50	0	0	0	0	0	0	2	0	0	8	2	0	0	0	0	8	0	0	0
9	0	0	0	0	0	0	0	0	0	871	2	5	0	0	0	0	0	0	0	17	0	0	3	3	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	16	2	2	21	0	0	0	0	4	0	1	0	16	61	0	0	0	0	1	0	0	7	4	10	31	0	0	0	10	0	1
10	0	0	0	0	0	0	0	0	0	0	315	8	0	0	0	0	10	3	0	2	0	0	0	21	0	0	1	1	0	0	28	0	0	2	0	0	0	0	0	0	0	0	9	5	0	0	0	2	6	0	0	10	9	0	2	0	2	9	3	0	0	5	0	3	0	0	0	3	5	5
11	0	0	0	0	0	0	0	0	0	0	0	1442	2	1	0	0	1	0	0	8	0	0	4	4	97	0	3	0	0	0	0	0	16	2	1	4	0	0	0	0	75	4	22	0	0	0	0	2	0	2	0	0	1	17	0	1	0	43	1	0	58	102	0	4	0	21	120	9	1	34
12	0	0	0	0	0	0	0	0	0	0	0	0	324	34	10	0	4	1	0	7	0	0	6	1	3	0	10	0	0	0	0	1	0	1	3	0	4	0	0	0	0	0	4	0	0	0	0	10	0	0	0	2	2	0	2	1	4	1	0	0	0	0	1	0	23	2	3	0	42	0
13	0	0	0	0	0	0	0	0	0	0	0	0	0	1507	8	0	0	0	2	7	0	0	0	0	4	0	39	0	0	3	0	0	9	5	4	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	22	1	5	0	1	0	0	0	0	0	0	90	147	21	0	2	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	43	0	0	1	1	0	1	0	0	1	4	2	1	1	0	0	2	7	53	0	0	0	2	0	0	0	0	0	47	0	0	2	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	20	1	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0	1	22	0	0	0	1	7	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	102	0	0	2	0	7	0	0	0	27	0	1	0	0	0	2	0	0	0	0	2	0	0	2	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289	2	0	1	0	0	2	0	0	0	7	0	0	0	5	0	0	10	8	0	0	0	1	0	0	0	3	1	0	0	0	0	10	17	0	21	1	0	2	0	1	0	0	0	1	3	0	0	0	0	0	1	8	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	3	0	0	0	2	0	13	0	0	0	2	16	0	0	11	2	9	4	5	5	0	0	0	0	0	0	0	0	7	3	2	14	0	0	4	1	1	4	0	0	0	0	0	0	1	1	0	1	0	2	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6320	0	0	88	1	0	0	0	0	0	0	121	0	13	83	4	0	0	1	0	3	0	0	0	0	0	0	0	805	2	0	0	1	0	0	60	0	29	0	0	13	229	0	0	64	0	8	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	0	15	4	0	8	1	0	0	1	0	0	0	0	21	11	2	0	0	0	0	2	0	0	0	0	11	0	1	4	1	0	0	7	0	0	5	0	0	15	0	0	0	9	7	5	1	10	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223	0	1	0	0	40	0	62	45	0	0	2	0	0	0	0	0	0	0	29	0	0	0	0	21	54	0	0	1	0	35	0	0	0	5	0	3	0	0	0	1	0	0	5	0	1	0	1	0	0
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2588	1	0	134	0	0	0	0	216	0	1	2	0	0	0	0	0	29	0	0	0	0	0	0	0	0	18	0	7	0	1	0	126	0	127	0	0	0	89	1	0	0	7	47	0	4	0	0	0
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573	0	1	0	1	0	3	0	2	2	86	0	0	0	0	0	2	0	0	3	12	71	0	0	0	11	0	26	7	0	36	37	0	9	0	0	168	18	15	107	12	24	0	0	2	2	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	0	5	1	32	0	0	23	0	7	6	2	66	21	65	0	0	0	0	3	0	0	0	1	2	0	0	0	0	0	1	3	1	0	0	3	0	0	8	11	9	0	0	11	2	0	0
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3769	0	3	0	0	2	0	0	10	0	3	0	0	0	8	0	29	0	0	0	0	0	0	43	0	16	0	0	0	167	0	33	0	18	0	3	155	10	0	25	96	2	34	15	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	0	0	0	0	0	0	0	1	1	13	0	5	0	0	0	0	0	0	2	0	0	0	0	2	83	0	0	1	6	0	0	0	0	0	3	2	0	0	1	1	1	0	0	0
